0,0.00072901,0,0.0017853
0,0,0,0.10693
0,0,0,0.97749
0,0,0,2.3727
0,0,0,0.010741
0,0,0,0.53465
0,0,0,0.026784
0,0,0,0.012193
0,0,0,0.35655
0,0,0,2.2097
0.41055,0.42332,0,2.9347
0,0,0,0.16493
0,0,0.0003913,0.0032027
0,0,0.00030647,0.0025525
0,0,0,2.4025
0,0,0.1644,0.82288
0,0,0,2.4836
0.068199,0.35334,0.19325,0.33922
0.23762,0,0,2.5891
0.07048,0,0,0.39362
0,0,0,0.23182
0,0,0,2.9799
0,0.31101,0,2.5018
0,0,0,2.2758
0,0,0,1.3771
0,0,0,1.4206
0,0,0,1.5684
0,0,0,0.11542
0.13899,0,0,0.25128
0,0,0,1.7979
0,0,0,0.009839
0,0,0,0.45501
0.28717,0.3196,0,2.6529
0.61354,0,0,3.7042
0,0.32936,0,1.8073
0,0,0,0.38053
0,0,0,0.62415
0,0,0,2.2031
0,0,0,1.7559
0.024976,0,0,0.2045
0.73143,0,0,2.1372
0,0,0,0.68667
0,0.37572,0.39654,1.9068
0,0,0,0.84348
0,0,0,1.1936
0,0.0012721,0,0.0085669
0.30495,0,0,0.58095
0,0.36051,0,3.0146
0,0,0,0.0038829
0,0,0,0.5487
0,0,0,0.085907
0,0,0,0.47778
0,0,0.44704,1.1134
0.89986,0,0,2.0091
0.20013,0,0,1.9052
0.63067,0.46275,0.36851,0.99319
0.37959,0.2293,0,1.9077
0,0,0,0.3959
0,0.66088,0,3.0016
0.77348,0,0,0.67623
0.40731,0,0,2.6085
0.43191,0,0,2.5114
0,0,0,0.0036293
0,0.61298,0,2.8884
0,0,0,0.50204
0,0,0,0.23758
0.50133,0,0,0.93878
0,0,0,0.01383
0,0,0,2.5291
0,0,0,3.6669
0.20179,0.10342,0,0.61507
0,0,0.0942,0.87135
0.38827,0,0,0.66486
0.29809,0,0,2.0088
0,0,0,2.5553
0,0,0,0.8941
0,0,0,0.0036293
0,0,0,0.94908
0.017765,0,0,0.18919
0.065668,0,0,0.24919
0,0,0,2.9287
0.37021,0,0,0.72545
0.12767,0.064862,0,0.51003
0,0,0,2.146
0,0,0,2.5445
0,0.25441,0,0.86399
0,0,0.30815,1.432
0,0.2271,0.26674,1.8868
0,0,0.050226,0.27562
0,0,0,1.2714
0,0,0,2.7253
0.14905,0.57733,0.16434,1.0058
0.18293,0,0,1.1775
0.42633,0,0,1.6946
0,0,0,1.8076
0,0,0,2.2681
0,0.31463,0.29524,1.4779
0,0,0,1.3082
0,0,0,1.8769
0,0,0,1.8649
0,0,0,1.7208
0,0,0,0.32307
0.23649,0,0,0.8984
0,0,0,0.687
0,0,0.26054,1.0315
0,0.12877,0.18156,0.72864
0.058241,0.058876,0.10386,0.33688
0,0,0,0.84709
0,0,0,2.4917
0,0.50242,0,1.3865
0,0,0,1.6047
0.34879,0.38631,0.21973,1.514
0.22869,0.60917,0,1.4207
0,0,0,0.26207
0,0,0,0.58902
0,0,0,0.64748
0.038425,0,0.017979,0.18558
0,0.011557,0,0.11451
0,0,0,0.0045218
0.023905,0,0.041665,0.25339
0,0,0,0.031564
0,0.0002857,0,0.0026233
0,0,0.1996,0.68021
0,0.18329,0.26008,0.73192
0,0,0,0.88618
0,0,0,0.39943
0,0,0,2.7812
0.48448,0,0,2.2476
0,0.21224,0,0.48685
0,0.00059297,0,0.001999
0,0.047034,0,0.37453
0,0.18118,0.13422,0.97104
0,0,0,0.67505
0,0,0,0.016911
0.0081877,0,0,0.067094
0,0.00059297,0,0.001999
0,0,0,0.022346
0,0,0,0.01685
0,0,0,0.36425
0,0,0,0.031628
0,0,0,0.78905
0,0,0,0.038533
0,0,0,0.013339
0.057703,0,0,0.46005
0,0,0,0.59619
0,0.00059297,0,0.001999
0,0,0,0.013149
0.035045,0,0.02105,0.15712
0,0,0.14953,0.50191
0,0,0,0.026269
0,0,0,0.010741
0,0.00072901,0,0.0017853
0,0,0.00030647,0.0025525
0,0,0,0.20159
0,0.00072901,0,0.0017853
0,0,0,1.5788
0,0.00072901,0,0.0017853
0,0,0,0.037581
0,0,0,0.11434
0,0,0,0.13122
0,0.061986,0.041951,0.41863
0,0,0,0.12567
0,0.047673,0.056074,0.31942
0,0,0,0.051006
0,0,0,0.11434
0,0,0.0003913,0.0032027
0,0.00072901,0,0.0017853
0,0.00072901,0,0.0017853
0.27479,0,0,1.3235
0,0,0,0.011584
0,0,0,0.010037
0,0,0,1.111
0,0.069454,0.077125,0.7031
0.075578,0,0.049633,0.45617
0,0,0,0.33818
0,0,0,0.051006
0,0,0,0.022457
0.43931,0,0,1.8457
0,0,0,0.01685
0,0,0,0.069081
0,0,0,0.026269
0,0,0,0.010741
0,0,0,0.01258
0,0,0,1.6577
0,0,0,0.07817
0,0,0,0.025667
0.088376,0,0,0.27722
0,0.00072901,0,0.0017853
0.12515,0,0,1.2459
0,0.00059297,0,0.001999
0,0,0,0.60513
0,0,0.083617,0.73637
0,0,0,0.19557
0,0,0,0.36739
0.32736,0,0,2.0591
0,0,0,0.085645
0,0,0.053336,0.17408
0,0,0,0.44826
0,0,0,0.013226
0,0,0,0.23154
0,0,0,3.0577
0.0095817,0,0,0.065364
0,0.00072901,0,0.0017853
0,0,0,0.031455
0,0.00072901,0,0.0017853
0.45537,1.0512,0,2.5787
0,0,0.17559,1.0585
0,0,0,0.044544
0,0.00059297,0,0.001999
0,0,0,0.17772
0,0.00072901,0,0.0017853
0,0,0,1.6417
0.062742,0.065956,0,0.60343
0,0.00072901,0,0.0017853
0,0,0,0.56007
0.0070184,0,0.007917,0.070508
0,0,0,0.48029
0,0,0,0.13885
0,0,0,0.025574
0,0.00072901,0,0.0017853
